index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"909","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Medical Complications of Injuries","The Endocrine System > The Skin and Nails > Blunt Trauma > Medical Complications of Injuries","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10580","a65e73c5-2c23-4097-a2ec-ca3756bceec6"
"910","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Human Bite Marks","The Endocrine System > The Skin and Nails > Blunt Trauma > Human Bite Marks","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10582","1b4bf6cf-20e1-4d7b-8a65-eb9aa62c401f"
"911","ap_endo","Endocrine","Endocrine pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Animal Bite Marks","The Endocrine System > The Skin and Nails > Blunt Trauma > Animal Bite Marks","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","10583","7e5e023d-edbf-4145-9d74-36838b51b9e2"
"912","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Asphyxia","The Endocrine System > The Skin and Nails > Asphyxia","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10592","e3170a08-ba7b-4927-ad2b-9bcaf53eb499"
"913","ap_endo","Endocrine","Endocrine pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Entrance Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Entrance Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","10621","88c35f87-ea46-4eec-ba86-787e135f4918"
"914","ap_endo","Endocrine","Endocrine pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Exit Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Exit Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","10622","5ac5e012-b8c5-4b3a-b01c-990ac200b284"
"915","ap_endo","Endocrine","Endocrine pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Contact Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Contact Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","10623","36949cb0-8ff5-4748-88a5-ae9c57d814b3"
"916","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Graze Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Graze Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10626","31b41564-53e9-4b7b-a73c-ad951abd259d"
"917","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Shored Exit Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Shored Exit Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10627","39162040-ecbb-4577-a09c-5163f3f97fab"
"918","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Range of Fire Estimation","The Endocrine System > The Skin and Nails > Asphyxia > Range of Fire Estimation","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10628","c2a19d71-bc79-489d-a704-214af97ec5cf"
"919","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Near-Contact Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Near-Contact Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10630","584d84f0-61dc-4d9d-acad-992736c195ff"
"920","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Cylinder Gap","The Endocrine System > The Skin and Nails > Asphyxia > Cylinder Gap","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10632","978af4fb-d0b9-45a3-b56f-40ca674821bb"
"921","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Stippling","The Endocrine System > The Skin and Nails > Asphyxia > Stippling","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10633","93e8aee2-2882-4b17-9cc0-2a241b24502d"
"922","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Ricochet Wounds","The Endocrine System > The Skin and Nails > Asphyxia > Ricochet Wounds","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10635","2b78200c-aa48-48a2-8aa4-6278a9857d93"
"923","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Bullet Wipe","The Endocrine System > The Skin and Nails > Asphyxia > Bullet Wipe","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10636","87f703c5-0607-4691-a61a-3aa4721153bb"
"924","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Rifle-Related Injuries","The Endocrine System > The Skin and Nails > Asphyxia > Rifle-Related Injuries","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10638","971a310a-24b0-4107-b4b7-2f66c7de3170"
"925","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Ammunition","The Endocrine System > The Skin and Nails > Asphyxia > Ammunition","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10642","15493dc7-9cb0-4326-aaca-f2a5ab71f21c"
"926","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","DNA of Tissue on Bullets","The Endocrine System > The Skin and Nails > Asphyxia > DNA of Tissue on Bullets","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10643","b4d53110-9f88-46af-8b3b-62248b95b418"
"927","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Retained Bullets","The Endocrine System > The Skin and Nails > Asphyxia > Retained Bullets","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10644","a6895eeb-6abe-4e51-b0a5-26dc314b0f2b"
"928","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Lead Poisoning","The Endocrine System > The Skin and Nails > Asphyxia > Lead Poisoning","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10645","dde1df83-e792-4966-9ba0-982dbcd943f5"
"929","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Less Lethal Ammunition","The Endocrine System > The Skin and Nails > Asphyxia > Less Lethal Ammunition","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10646","39349869-93d7-416c-ade2-865469947f35"
"930","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Mechanical Injuries","The Endocrine System > The Skin and Nails > Asphyxia > Mechanical Injuries","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10734","85524236-36ff-440c-8ea5-2f8414469962"
"931","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Atmospheric Blast Injuries","The Endocrine System > The Skin and Nails > Asphyxia > Atmospheric Blast Injuries","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10735","85fa2947-1d5e-41bc-a0d8-44c0b2279de1"
"932","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Classification of Blast Injuries","The Endocrine System > The Skin and Nails > Asphyxia > Classification of Blast Injuries","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10736","cd2adf79-fe74-4187-87f1-0d939e17f6e4"
"933","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Gross and Microscopic Findings","The Endocrine System > The Skin and Nails > Asphyxia > Gross and Microscopic Findings","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10802","73d1d293-c635-43f5-9af4-7d4cd639155d"
"934","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Hypothermia","The Endocrine System > The Skin and Nails > Asphyxia > Hypothermia","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10813","fbdc26cd-b886-4b9a-90b1-18003291d11d"
"935","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Hyperthermia","The Endocrine System > The Skin and Nails > Asphyxia > Hyperthermia","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10814","c7935c89-c8d8-450d-b3f1-02abbeb37481"
"936","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Heat Stroke","The Endocrine System > The Skin and Nails > Asphyxia > Heat Stroke","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10815","f26f441d-a821-4c81-b798-45a9d04e5eb1"
"937","ap_endo","Endocrine","Endocrine pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Ethanol","The Endocrine System > The Skin and Nails > Asphyxia > Ethanol","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","10913","9e65db16-47ad-4e4e-b9ff-2e07f071a704"
"938","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Alcohols other than Ethanol","The Endocrine System > The Skin and Nails > Asphyxia > Alcohols other than Ethanol","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10915","49e96a4b-a16f-404f-bd1b-e0cc723a49fd"
"939","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Body Packing","The Endocrine System > The Skin and Nails > Asphyxia > Body Packing","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10916","cfe50b45-47e1-445a-84e6-ef618b0839b3"
"940","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Stimulants","The Endocrine System > The Skin and Nails > Asphyxia > Stimulants","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10917","dec1fb4a-6611-43ad-883c-3d36b6e92e2a"
"941","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Hallucinogens","The Endocrine System > The Skin and Nails > Asphyxia > Hallucinogens","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10918","0b37f2a4-a8fc-4038-a3d0-d7e6904988a5"
"942","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Novel Psychoactive Substances","The Endocrine System > The Skin and Nails > Asphyxia > Novel Psychoactive Substances","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10919","9a9b11f9-dd80-410f-befa-4df0a8076075"
"943","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Over the Counter Drugs","The Endocrine System > The Skin and Nails > Asphyxia > Over the Counter Drugs","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10920","1a6f35f9-224a-43fc-a50b-deff4ed6b4ea"
"944","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Prescription Drugs (e.g., Insulin, Digoxin)","The Endocrine System > The Skin and Nails > Asphyxia > Prescription Drugs (e.g., Insulin, Digoxin)","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10921","a0500166-171a-46db-854e-e43b70d95084"
"945","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Opioides/Opiates","The Endocrine System > The Skin and Nails > Asphyxia > Opioides/Opiates","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10922","1e9e9d06-8ffa-436e-a718-c9822de51515"
"946","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Sedatives/Hypnotics","The Endocrine System > The Skin and Nails > Asphyxia > Sedatives/Hypnotics","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10923","03c27ccf-3494-4b3d-8fda-5976537eb1e0"
"947","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Synthetic Cannabinoids","The Endocrine System > The Skin and Nails > Asphyxia > Synthetic Cannabinoids","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10924","6de00258-062e-478b-a33f-585265f281e7"
"948","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Mixed Drug Toxicity","The Endocrine System > The Skin and Nails > Asphyxia > Mixed Drug Toxicity","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10925","ee305d6d-a005-435d-9f63-bf444fbb3f3d"
"949","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Herbal Remedies","The Endocrine System > The Skin and Nails > Asphyxia > Herbal Remedies","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10926","e8a1f405-7b14-44be-a8fe-eeb981ae15b9"
"950","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Inhalants","The Endocrine System > The Skin and Nails > Asphyxia > Inhalants","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10927","cb801503-0c92-4b08-a305-316c5304a5e2"
"951","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Carbon Monoxide","The Endocrine System > The Skin and Nails > Asphyxia > Carbon Monoxide","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10928","b92e51b6-8d4e-465a-8cf5-6d7f312eee5a"
"952","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Ethylene Glycol","The Endocrine System > The Skin and Nails > Asphyxia > Ethylene Glycol","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10929","263c3450-d48d-4ca8-9d18-889909826e04"
"953","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Poisons (e.g., Arsenic, Cyanide)","The Endocrine System > The Skin and Nails > Asphyxia > Poisons (e.g., Arsenic, Cyanide)","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10930","214a647f-f8ac-4633-980e-0678f864423d"
"954","ap_endo","Endocrine","Endocrine pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Anesthetics","The Endocrine System > The Skin and Nails > Asphyxia > Anesthetics","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","10931","0c674129-190d-4559-a2ce-5f27dac56146"
